DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
07-Jul-2025,EQ,"1,364.00","1,368.50","1,340.00","1,364.40","1,367.00","1,365.70","1,355.58","1,944.90","1,135.00",874270,"1,18,51,43,647.90",35297
04-Jul-2025,EQ,"1,369.70","1,394.20","1,353.30","1,367.00","1,364.00","1,364.40","1,370.86","1,944.90","1,135.00",1780860,"2,44,13,12,482.30",60481
03-Jul-2025,EQ,"1,337.00","1,380.00","1,327.30","1,332.80","1,368.80","1,367.00","1,365.02","1,944.90","1,135.00",2797627,"3,81,88,07,239.20",78844
02-Jul-2025,EQ,"1,326.00","1,343.00","1,315.10","1,326.50","1,333.00","1,332.80","1,331.36","1,944.90","1,135.00",1408061,"1,87,46,32,792.00",61833
01-Jul-2025,EQ,"1,319.00","1,332.50","1,312.40","1,314.10","1,326.00","1,326.50","1,326.11","1,944.90","1,135.00",1406545,"1,86,52,39,265.20",66006
30-Jun-2025,EQ,"1,310.00","1,320.00","1,300.00","1,305.30","1,315.00","1,314.10","1,309.75","1,944.90","1,135.00",1352048,"1,77,08,50,769.70",58313
27-Jun-2025,EQ,"1,322.90","1,329.70","1,298.00","1,317.10","1,310.60","1,305.30","1,308.36","1,944.90","1,135.00",4533397,"5,93,13,16,834.60",111334
26-Jun-2025,EQ,"1,322.20","1,340.90","1,305.00","1,311.00","1,317.00","1,317.10","1,319.36","1,944.90","1,135.00",2728104,"3,59,93,60,482.40",120790
25-Jun-2025,EQ,"1,307.70","1,316.90","1,299.20","1,306.20","1,311.00","1,311.00","1,306.42","1,944.90","1,135.00",1394524,"1,82,18,31,652.00",46427
24-Jun-2025,EQ,"1,307.00","1,329.90","1,301.60","1,294.20","1,305.70","1,306.20","1,317.53","1,944.90","1,135.00",1990620,"2,62,27,05,575.60",60680
23-Jun-2025,EQ,"1,279.90","1,304.00","1,264.20","1,293.90","1,290.90","1,294.20","1,288.91","1,944.90","1,135.00",1352440,"1,74,31,80,140.40",54433
20-Jun-2025,EQ,"1,251.50","1,312.00","1,246.50","1,261.00","1,290.00","1,293.90","1,281.47","1,944.90","1,135.00",1563026,"2,00,29,71,353.60",48032
19-Jun-2025,EQ,"1,290.00","1,296.70","1,255.00","1,291.50","1,260.00","1,261.00","1,274.10","1,944.90","1,135.00",1278610,"1,62,90,74,067.80",40625
18-Jun-2025,EQ,"1,269.80","1,294.70","1,261.50","1,294.20","1,290.00","1,291.50","1,281.33","1,944.90","1,135.00",2428626,"3,11,18,79,077.10",69788
17-Jun-2025,EQ,"1,313.60","1,322.50","1,282.30","1,313.60","1,290.00","1,294.20","1,305.12","1,944.90","1,135.00",2527321,"3,29,84,50,643.50",64715
16-Jun-2025,EQ,"1,272.80","1,316.70","1,266.60","1,277.20","1,311.10","1,313.60","1,299.02","1,944.90","1,135.00",1362428,"1,76,98,26,354.00",55420
13-Jun-2025,EQ,"1,262.00","1,292.60","1,262.00","1,289.90","1,279.80","1,277.20","1,278.84","1,944.90","1,135.00",800998,"1,02,43,50,172.60",49073
12-Jun-2025,EQ,"1,312.30","1,319.50","1,282.20","1,312.30","1,285.00","1,289.90","1,298.71","1,944.90","1,135.00",1234601,"1,60,33,87,936.40",47369
11-Jun-2025,EQ,"1,327.70","1,328.00","1,297.00","1,317.70","1,312.00","1,312.30","1,310.74","1,944.90","1,135.00",2233115,"2,92,70,30,912.60",64280
10-Jun-2025,EQ,"1,295.00","1,319.70","1,271.50","1,286.50","1,319.00","1,317.70","1,306.31","1,944.90","1,135.00",2445395,"3,19,44,48,085.50",79240
09-Jun-2025,EQ,"1,274.80","1,301.00","1,274.50","1,271.10","1,286.80","1,286.50","1,293.15","1,944.90","1,135.00",1637335,"2,11,73,20,922.10",55701
06-Jun-2025,EQ,"1,252.80","1,274.00","1,250.00","1,247.50","1,270.90","1,271.10","1,263.99","1,944.90","1,135.00",973152,"1,23,00,55,621.30",33151
05-Jun-2025,EQ,"1,230.00","1,251.90","1,225.50","1,229.40","1,250.00","1,247.50","1,241.81","1,944.90","1,135.00",1012011,"1,25,67,22,212.60",44463
04-Jun-2025,EQ,"1,230.10","1,236.80","1,225.10","1,228.10","1,230.40","1,229.40","1,230.13","1,944.90","1,135.00",458790,"56,43,69,346.70",24431
03-Jun-2025,EQ,"1,248.10","1,259.40","1,224.40","1,246.00","1,228.00","1,228.10","1,237.76","1,944.90","1,135.00",1436642,"1,77,82,20,603.90",48857
02-Jun-2025,EQ,"1,260.00","1,262.50","1,244.00","1,262.80","1,248.00","1,246.00","1,251.33","1,944.90","1,135.00",1068841,"1,33,74,74,464.60",39892
30-May-2025,EQ,"1,260.40","1,273.00","1,255.00","1,262.10","1,256.00","1,262.80","1,263.86","1,944.90","1,135.00",2725042,"3,44,40,64,741.20",51914
29-May-2025,EQ,"1,257.50","1,273.50","1,256.40","1,257.80","1,262.00","1,262.10","1,264.16","1,944.90","1,135.00",979339,"1,23,80,37,393.00",42829
28-May-2025,EQ,"1,260.00","1,263.90","1,252.40","1,261.70","1,257.50","1,257.80","1,257.14","1,944.90","1,135.00",872186,"1,09,64,61,260.20",37879
27-May-2025,EQ,"1,252.00","1,269.00","1,249.30","1,253.80","1,260.00","1,261.70","1,260.82","1,944.90","1,135.00",695507,"87,69,07,370.00",32747
26-May-2025,EQ,"1,266.00","1,268.40","1,248.40","1,260.30","1,253.00","1,253.80","1,254.55","1,944.90","1,135.00",1133427,"1,42,19,45,840.50",40308
23-May-2025,EQ,"1,262.00","1,276.70","1,253.30","1,272.00","1,262.00","1,260.30","1,267.60","1,944.90","1,135.00",1212681,"1,53,72,00,107.10",43324
22-May-2025,EQ,"1,268.00","1,276.80","1,260.90","1,268.60","1,272.80","1,272.00","1,269.55","1,944.90","1,135.00",1042997,"1,32,41,37,441.00",34525
21-May-2025,EQ,"1,242.00","1,271.80","1,240.30","1,239.40","1,268.20","1,268.60","1,263.31","1,944.90","1,135.00",1054213,"1,33,17,96,400.10",35917
20-May-2025,EQ,"1,278.00","1,278.00","1,237.10","1,270.00","1,242.90","1,239.40","1,256.20","1,944.90","1,135.00",1680536,"2,11,10,94,171.70",59363
19-May-2025,EQ,"1,267.70","1,281.90","1,260.00","1,261.40","1,270.50","1,270.00","1,272.92","1,944.90","1,135.00",1127571,"1,43,53,06,179.70",40661
16-May-2025,EQ,"1,270.00","1,270.00","1,252.50","1,262.40","1,260.50","1,261.40","1,258.93","1,944.90","1,135.00",1030398,"1,29,71,93,879.90",48795
15-May-2025,EQ,"1,250.00","1,264.90","1,249.40","1,248.50","1,262.00","1,262.40","1,258.93","1,944.90","1,135.00",889877,"1,12,02,91,057.20",36159
14-May-2025,EQ,"1,260.00","1,266.70","1,237.20","1,257.70","1,252.00","1,248.50","1,250.53","1,944.90","1,135.00",1201276,"1,50,22,31,860.70",42999
13-May-2025,EQ,"1,267.00","1,277.10","1,255.00","1,265.70","1,260.00","1,257.70","1,265.43","1,944.90","1,135.00",1671442,"2,11,50,87,969.00",49083
12-May-2025,EQ,"1,262.90","1,268.80","1,251.40","1,235.60","1,267.40","1,265.70","1,262.31","1,944.90","1,135.00",1877453,"2,36,99,34,745.60",58251
09-May-2025,EQ,"1,190.00","1,240.00","1,190.00","1,223.10","1,237.00","1,235.60","1,221.26","1,944.90","1,135.00",2021024,"2,46,81,96,128.50",80379
08-May-2025,EQ,"1,288.00","1,288.00","1,212.10","1,244.00","1,215.00","1,223.10","1,248.91","1,944.90","1,135.00",7440411,"9,29,24,00,449.20",172440
07-May-2025,EQ,"1,202.50","1,255.80","1,202.50","1,229.60","1,249.90","1,244.00","1,238.10","1,944.90","1,135.00",2149507,"2,66,13,15,050.50",89920
06-May-2025,EQ,"1,242.00","1,248.60","1,222.50","1,240.30","1,224.00","1,229.60","1,232.93","1,944.90","1,135.00",1012805,"1,24,87,22,722.10",42862
05-May-2025,EQ,"1,219.00","1,251.00","1,214.90","1,207.80","1,239.50","1,240.30","1,232.66","1,944.90","1,135.00",1633643,"2,01,37,27,867.00",75240
02-May-2025,EQ,"1,232.40","1,240.00","1,200.00","1,236.10","1,208.40","1,207.80","1,214.90","1,944.90","1,135.00",2380725,"2,89,23,51,966.70",107206
30-Apr-2025,EQ,"1,260.10","1,262.00","1,224.00","1,264.60","1,232.40","1,236.10","1,235.07","1,944.90","1,135.00",2072635,"2,55,98,53,046.80",71290
29-Apr-2025,EQ,"1,251.00","1,270.90","1,245.40","1,246.40","1,264.00","1,264.60","1,260.98","1,944.90","1,135.00",1139516,"1,43,69,04,591.30",42301
28-Apr-2025,EQ,"1,230.10","1,253.90","1,230.00","1,229.40","1,247.00","1,246.40","1,243.02","1,944.90","1,135.00",1884572,"2,34,25,54,024.30",77143
25-Apr-2025,EQ,"1,281.00","1,284.90","1,223.20","1,276.00","1,227.00","1,229.40","1,239.31","1,944.90","1,135.00",2212922,"2,74,24,95,989.80",133642
24-Apr-2025,EQ,"1,309.00","1,309.00","1,274.50","1,299.00","1,277.90","1,276.00","1,284.37","1,944.90","1,135.00",2359722,"3,03,07,57,269.60",109218
23-Apr-2025,EQ,"1,354.00","1,354.00","1,286.00","1,344.60","1,298.40","1,299.00","1,304.23","1,944.90","1,135.00",4051558,"5,28,41,60,358.80",141650
22-Apr-2025,EQ,"1,320.00","1,357.20","1,302.50","1,318.00","1,348.00","1,344.60","1,333.05","1,944.90","1,135.00",3045620,"4,05,99,75,344.70",96415
21-Apr-2025,EQ,"1,288.00","1,321.00","1,283.80","1,284.90","1,316.00","1,318.00","1,309.92","1,944.90","1,135.00",1963547,"2,57,20,85,640.60",62799
17-Apr-2025,EQ,"1,280.10","1,294.60","1,263.10","1,277.10","1,284.00","1,284.90","1,280.05","1,944.90","1,135.00",2003289,"2,56,43,04,045.70",60807
16-Apr-2025,EQ,"1,292.00","1,297.10","1,274.00","1,289.30","1,276.60","1,277.10","1,280.21","1,944.90","1,135.00",1650183,"2,11,25,88,501.30",88485
15-Apr-2025,EQ,"1,310.30","1,310.30","1,277.20","1,284.90","1,292.00","1,289.30","1,288.19","1,944.90","1,135.00",2110074,"2,71,81,70,200.80",110293
11-Apr-2025,EQ,"1,300.00","1,302.00","1,277.40","1,277.75","1,286.00","1,284.90","1,290.78","1,944.90","1,135.00",1739781,"2,24,56,69,991.35",38107
09-Apr-2025,EQ,"1,311.00","1,313.50","1,274.00","1,320.65","1,276.00","1,277.75","1,284.58","1,944.90","1,135.00",1599417,"2,05,45,75,980.65",52278
08-Apr-2025,EQ,"1,333.00","1,334.75","1,296.35","1,294.95","1,320.15","1,320.65","1,315.09","1,944.90","1,135.00",726257,"95,50,92,734.70",44890
07-Apr-2025,EQ,"1,221.10","1,306.85","1,221.10","1,298.10","1,302.00","1,294.95","1,274.80","1,944.90","1,135.00",1402866,"1,78,83,78,086.40",84477
04-Apr-2025,EQ,"1,346.00","1,351.00","1,295.00","1,352.00","1,301.00","1,298.10","1,308.86","1,944.90","1,101.20",1400431,"1,83,29,72,408.80",66930
03-Apr-2025,EQ,"1,330.00","1,356.95","1,327.15","1,344.80","1,353.00","1,352.00","1,345.02","1,944.90","1,101.20",1252993,"1,68,53,05,738.70",54237
02-Apr-2025,EQ,"1,360.00","1,364.35","1,328.00","1,352.05","1,344.90","1,344.80","1,342.76","1,944.90","1,101.20",2806215,"3,76,80,76,921.35",194186
01-Apr-2025,EQ,"1,430.00","1,430.00","1,347.85","1,458.70","1,348.40","1,352.05","1,373.51","1,944.90","1,101.20",3909338,"5,36,94,98,523.35",170504
28-Mar-2025,EQ,"1,430.00","1,469.80","1,428.00","1,423.40","1,461.00","1,458.70","1,449.37","1,944.90","1,059.70",2104275,"3,04,98,78,525.40",60953
27-Mar-2025,EQ,"1,420.00","1,435.00","1,413.65","1,428.65","1,428.00","1,423.40","1,423.73","1,944.90","1,059.70",1682189,"2,39,49,81,260.90",54322
26-Mar-2025,EQ,"1,430.00","1,436.00","1,416.55","1,422.05","1,430.00","1,428.65","1,426.43","1,944.90","1,059.70",1305728,"1,86,25,26,978.35",52198
25-Mar-2025,EQ,"1,453.00","1,454.50","1,418.00","1,449.10","1,421.10","1,422.05","1,430.43","1,944.90","1,059.70",1306047,"1,86,82,12,323.50",64245
24-Mar-2025,EQ,"1,437.85","1,456.70","1,432.20","1,429.50","1,451.05","1,449.10","1,446.33","1,944.90","1,059.70",1634298,"2,36,37,31,347.60",55684
21-Mar-2025,EQ,"1,460.00","1,463.95","1,412.00","1,469.90","1,432.35","1,429.50","1,431.27","1,944.90","1,032.00",3477300,"4,97,69,57,759.05",130762
20-Mar-2025,EQ,"1,510.15","1,510.15","1,465.55","1,495.20","1,472.90","1,469.90","1,478.01","1,944.90","1,032.00",1799802,"2,66,01,32,311.85",72753
19-Mar-2025,EQ,"1,477.00","1,531.00","1,477.00","1,467.40","1,494.95","1,495.20","1,509.30","1,944.90","1,032.00",2604431,"3,93,08,66,067.05",134376
18-Mar-2025,EQ,"1,468.95","1,480.95","1,450.75","1,458.45","1,472.00","1,467.40","1,468.28","1,944.90","1,032.00",1869320,"2,74,46,84,945.90",72100
17-Mar-2025,EQ,"1,404.45","1,460.75","1,402.95","1,402.55","1,459.50","1,458.45","1,442.26","1,944.90","1,032.00",1881113,"2,71,30,53,208.45",68644
13-Mar-2025,EQ,"1,451.95","1,463.85","1,394.60","1,445.45","1,397.15","1,402.55","1,419.57","1,944.90","1,023.95",1236849,"1,75,57,96,971.40",68696
12-Mar-2025,EQ,"1,412.25","1,452.00","1,408.55","1,406.10","1,445.05","1,445.45","1,437.43","1,944.90","1,023.95",2355735,"3,38,62,03,221.05",107685
11-Mar-2025,EQ,"1,389.95","1,418.00","1,372.00","1,397.75","1,412.50","1,406.10","1,402.74","1,944.90","1,023.95",1484093,"2,08,17,92,717.90",72457
10-Mar-2025,EQ,"1,404.00","1,434.80","1,390.65","1,405.45","1,394.00","1,397.75","1,408.78","1,944.90","1,023.95",1552435,"2,18,70,38,151.10",86462
07-Mar-2025,EQ,"1,414.80","1,417.95","1,380.00","1,406.25","1,407.00","1,405.45","1,402.32","1,944.90","1,023.95",1234800,"1,73,15,81,587.45",65783
06-Mar-2025,EQ,"1,410.00","1,421.55","1,388.40","1,387.80","1,405.60","1,406.25","1,407.88","1,944.90","1,023.95",1637524,"2,30,54,43,090.10",77294
05-Mar-2025,EQ,"1,410.00","1,417.75","1,381.85","1,409.55","1,393.05","1,387.80","1,394.71","1,944.90","1,023.95",2467014,"3,44,07,66,145.90",151299
04-Mar-2025,EQ,"1,374.90","1,425.00","1,363.90","1,366.15","1,410.00","1,409.55","1,401.54","1,944.90","1,023.95",4297483,"6,02,30,92,895.95",152804
03-Mar-2025,EQ,"1,347.15","1,380.00","1,322.15","1,320.10","1,367.50","1,366.15","1,355.13","1,944.90","1,023.95",5084713,"6,89,04,65,768.75",205021
28-Feb-2025,EQ,"1,310.00","1,335.55","1,283.10","1,312.65","1,322.00","1,320.10","1,315.30","1,944.90","1,023.95",8031830,"10,56,42,98,693.15",142792
27-Feb-2025,EQ,"1,285.10","1,321.80","1,275.00","1,277.70","1,310.00","1,312.65","1,306.36","1,944.90","1,023.95",2636482,"3,44,42,03,644.35",122006
25-Feb-2025,EQ,"1,280.00","1,301.60","1,263.50","1,277.15","1,279.00","1,277.70","1,282.38","1,944.90","1,023.95",1218753,"1,56,29,03,506.50",118343
24-Feb-2025,EQ,"1,260.00","1,291.90","1,243.75","1,269.00","1,275.50","1,277.15","1,271.75","1,944.90","1,023.95",1051867,"1,33,77,14,535.95",77216
